E,dos,int,EF
3.2,2.82E+00,2.32E+01,
3.21,2.58E+00,2.32E+01,
3.22,2.40E+00,2.33E+01,
3.23,2.26E+00,2.33E+01,
3.24,2.15E+00,2.33E+01,
3.25,2.07E+00,2.33E+01,
3.26,2.00E+00,2.33E+01,
3.27,1.95E+00,2.34E+01,
3.28,1.91E+00,2.34E+01,
3.29,1.87E+00,2.34E+01,
3.3,1.84E+00,2.34E+01,
3.31,1.82E+00,2.34E+01,
3.32,1.79E+00,2.35E+01,
3.33,1.78E+00,2.35E+01,
3.34,1.76E+00,2.35E+01,
3.35,1.75E+00,2.35E+01,
3.36,1.74E+00,2.35E+01,
3.37,1.73E+00,2.35E+01,
3.38,1.72E+00,2.36E+01,
3.39,1.72E+00,2.36E+01,
3.4,1.71E+00,2.36E+01,
3.41,1.71E+00,2.36E+01,
3.42,1.70E+00,2.36E+01,
3.43,1.70E+00,2.36E+01,
3.44,1.69E+00,2.37E+01,
3.45,1.69E+00,2.37E+01,
3.46,1.68E+00,2.37E+01,
3.47,1.67E+00,2.37E+01,
3.48,1.66E+00,2.37E+01,
3.49,1.65E+00,2.37E+01,
3.5,1.64E+00,2.38E+01,
3.51,1.64E+00,2.38E+01,
3.52,1.65E+00,2.38E+01,
3.53,1.67E+00,2.38E+01,
3.54,1.71E+00,2.38E+01,
3.55,1.77E+00,2.38E+01,
3.56,1.86E+00,2.39E+01,
3.57,1.97E+00,2.39E+01,
3.58,2.09E+00,2.39E+01,
3.59,2.23E+00,2.39E+01,
3.6,2.38E+00,2.40E+01,
3.61,2.52E+00,2.40E+01,
3.62,2.64E+00,2.40E+01,
3.63,2.74E+00,2.40E+01,
3.64,2.81E+00,2.41E+01,
3.65,2.85E+00,2.41E+01,
3.66,2.85E+00,2.41E+01,
3.67,2.83E+00,2.41E+01,
3.68,2.78E+00,2.42E+01,
3.69,2.73E+00,2.42E+01,
3.7,2.67E+00,2.42E+01,
3.71,2.62E+00,2.43E+01,
3.72,2.57E+00,2.43E+01,
3.73,2.55E+00,2.43E+01,
3.74,2.54E+00,2.43E+01,
3.75,2.56E+00,2.44E+01,
3.76,2.59E+00,2.44E+01,
3.77,2.65E+00,2.44E+01,
3.78,2.73E+00,2.44E+01,
3.79,2.82E+00,2.45E+01,
3.8,2.92E+00,2.45E+01,
3.81,3.02E+00,2.45E+01,
3.82,3.13E+00,2.46E+01,
3.83,3.24E+00,2.46E+01,
3.84,3.36E+00,2.46E+01,
3.85,3.49E+00,2.47E+01,
3.86,3.63E+00,2.47E+01,
3.87,3.81E+00,2.47E+01,
3.88,4.03E+00,2.48E+01,
3.89,4.28E+00,2.48E+01,
3.9,4.58E+00,2.49E+01,
3.91,4.90E+00,2.49E+01,
3.92,5.25E+00,2.50E+01,
3.93,5.60E+00,2.50E+01,
3.94,5.93E+00,2.51E+01,
3.95,6.23E+00,2.51E+01,
3.96,6.49E+00,2.52E+01,
3.97,6.69E+00,2.53E+01,
3.98,6.83E+00,2.53E+01,
3.99,6.91E+00,2.54E+01,
4,6.95E+00,2.55E+01,
4.01,6.95E+00,2.55E+01,
4.02,6.92E+00,2.56E+01,
4.03,6.87E+00,2.57E+01,
4.04,6.80E+00,2.57E+01,
4.05,6.71E+00,2.58E+01,
4.06,6.61E+00,2.59E+01,
4.07,6.49E+00,2.59E+01,
4.08,6.34E+00,2.60E+01,
4.09,6.18E+00,2.61E+01,
4.1,6.00E+00,2.61E+01,
4.11,5.82E+00,2.62E+01,
4.12,5.64E+00,2.62E+01,
4.13,5.49E+00,2.63E+01,
4.14,5.37E+00,2.64E+01,
4.15,5.30E+00,2.64E+01,
4.16,5.29E+00,2.65E+01,
4.17,5.34E+00,2.65E+01,
4.18,5.44E+00,2.66E+01,
4.19,5.59E+00,2.66E+01,
4.2,5.79E+00,2.67E+01,
4.21,6.02E+00,2.67E+01,
4.22,6.28E+00,2.68E+01,
4.23,6.56E+00,2.69E+01,
4.24,6.86E+00,2.69E+01,
4.25,7.18E+00,2.70E+01,
4.26,7.51E+00,2.71E+01,
4.27,7.84E+00,2.72E+01,
4.28,8.15E+00,2.72E+01,
4.29,8.44E+00,2.73E+01,
4.3,8.69E+00,2.74E+01,
4.31,8.89E+00,2.75E+01,
4.32,9.03E+00,2.76E+01,
4.33,9.09E+00,2.77E+01,
4.34,9.09E+00,2.78E+01,
4.35,9.01E+00,2.79E+01,
4.36,8.85E+00,2.80E+01,
4.37,8.64E+00,2.80E+01,
4.38,8.36E+00,2.81E+01,
4.39,8.04E+00,2.82E+01,
4.4,7.69E+00,2.83E+01,
4.41,7.32E+00,2.84E+01,
4.42,6.95E+00,2.84E+01,
4.43,6.59E+00,2.85E+01,
4.44,6.27E+00,2.86E+01,
4.45,5.98E+00,2.86E+01,
4.46,5.73E+00,2.87E+01,
4.47,5.52E+00,2.87E+01,
4.48,5.35E+00,2.88E+01,
4.49,5.22E+00,2.88E+01,
4.5,5.12E+00,2.89E+01,
4.51,5.05E+00,2.89E+01,
4.52,5.01E+00,2.90E+01,
4.53,4.99E+00,2.90E+01,
4.54,5.00E+00,2.91E+01,
4.55,5.02E+00,2.91E+01,
4.56,5.07E+00,2.92E+01,
4.57,5.13E+00,2.92E+01,
4.58,5.19E+00,2.93E+01,
4.59,5.26E+00,2.93E+01,
4.6,5.30E+00,2.94E+01,
4.61,5.32E+00,2.94E+01,
4.62,5.29E+00,2.95E+01,
4.63,5.21E+00,2.96E+01,
4.64,5.06E+00,2.96E+01,
4.65,4.85E+00,2.97E+01,
4.66,4.59E+00,2.97E+01,
4.67,4.29E+00,2.97E+01,
4.68,3.97E+00,2.98E+01,
4.69,3.64E+00,2.98E+01,
4.7,3.34E+00,2.99E+01,
4.71,3.06E+00,2.99E+01,
4.72,2.82E+00,2.99E+01,
4.73,2.63E+00,2.99E+01,
4.74,2.48E+00,3.00E+01,
4.75,2.37E+00,3.00E+01,
4.76,2.29E+00,3.00E+01,
4.77,2.24E+00,3.00E+01,
4.78,2.21E+00,3.01E+01,
4.79,2.18E+00,3.01E+01,
4.8,2.17E+00,3.01E+01,
4.81,2.16E+00,3.01E+01,
4.82,2.16E+00,3.01E+01,
4.83,2.15E+00,3.02E+01,
4.84,2.16E+00,3.02E+01,
4.85,2.16E+00,3.02E+01,
4.86,2.16E+00,3.02E+01,
4.87,2.17E+00,3.02E+01,
4.88,2.18E+00,3.03E+01,
4.89,2.19E+00,3.03E+01,
4.9,2.20E+00,3.03E+01,
4.91,2.22E+00,3.03E+01,
4.92,2.24E+00,3.04E+01,
4.93,2.27E+00,3.04E+01,
4.94,2.30E+00,3.04E+01,
4.95,2.34E+00,3.04E+01,
4.96,2.37E+00,3.05E+01,
4.97,2.41E+00,3.05E+01,
4.98,2.44E+00,3.05E+01,
4.99,2.47E+00,3.05E+01,
5,2.48E+00,3.05E+01,
5.01,2.48E+00,3.06E+01,
5.02,2.46E+00,3.06E+01,
5.03,2.44E+00,3.06E+01,
5.04,2.41E+00,3.06E+01,
5.05,2.38E+00,3.07E+01,
5.06,2.37E+00,3.07E+01,
5.07,2.38E+00,3.07E+01,
5.08,2.43E+00,3.07E+01,
5.09,2.53E+00,3.08E+01,
5.1,2.71E+00,3.08E+01,
5.11,2.96E+00,3.08E+01,
5.12,3.31E+00,3.09E+01,
5.13,3.76E+00,3.09E+01,
5.14,4.33E+00,3.09E+01,
5.15,5.01E+00,3.10E+01,
5.16,5.80E+00,3.10E+01,
5.17,6.68E+00,3.11E+01,
5.18,7.63E+00,3.12E+01,
5.19,8.61E+00,3.13E+01,
5.2,9.56E+00,3.14E+01,
5.21,1.04E+01,3.15E+01,
5.22,1.12E+01,3.16E+01,
5.23,1.18E+01,3.17E+01,
5.24,1.22E+01,3.18E+01,
5.25,1.24E+01,3.20E+01,
5.26,1.25E+01,3.21E+01,
5.27,1.24E+01,3.22E+01,
5.28,1.21E+01,3.23E+01,
5.29,1.18E+01,3.24E+01,
5.3,1.15E+01,3.26E+01,
5.31,1.11E+01,3.27E+01,
5.32,1.08E+01,3.28E+01,
5.33,1.05E+01,3.29E+01,
5.34,1.02E+01,3.30E+01,
5.35,9.95E+00,3.31E+01,
5.36,9.70E+00,3.32E+01,
5.37,9.46E+00,3.33E+01,
5.38,9.22E+00,3.34E+01,
5.39,8.97E+00,3.35E+01,
5.4,8.70E+00,3.35E+01,
5.41,8.41E+00,3.36E+01,
5.42,8.12E+00,3.37E+01,
5.43,7.82E+00,3.38E+01,
5.44,7.54E+00,3.39E+01,
5.45,7.30E+00,3.39E+01,
5.46,7.13E+00,3.40E+01,
5.47,7.05E+00,3.41E+01,
5.48,7.10E+00,3.41E+01,
5.49,7.29E+00,3.42E+01,
5.5,7.64E+00,3.43E+01,
5.51,8.16E+00,3.44E+01,
5.52,8.80E+00,3.45E+01,
5.53,9.54E+00,3.46E+01,
5.54,1.03E+01,3.47E+01,
5.55,1.11E+01,3.48E+01,
5.56,1.17E+01,3.49E+01,
5.57,1.21E+01,3.50E+01,
5.58,1.23E+01,3.51E+01,
5.59,1.22E+01,3.53E+01,
5.6,1.18E+01,3.54E+01,
5.61,1.12E+01,3.55E+01,
5.62,1.03E+01,3.56E+01,
5.63,9.36E+00,3.57E+01,
5.64,8.31E+00,3.58E+01,
5.65,7.26E+00,3.58E+01,
5.66,6.28E+00,3.59E+01,
5.67,5.40E+00,3.60E+01,
5.68,4.67E+00,3.60E+01,
5.69,4.12E+00,3.60E+01,
5.7,3.74E+00,3.61E+01,
5.71,3.54E+00,3.61E+01,
5.72,3.49E+00,3.61E+01,
5.73,3.60E+00,3.62E+01,
5.74,3.82E+00,3.62E+01,
5.75,4.15E+00,3.63E+01,
5.76,4.54E+00,3.63E+01,
5.77,4.98E+00,3.64E+01,
5.78,5.43E+00,3.64E+01,
5.79,5.86E+00,3.65E+01,
5.8,6.25E+00,3.65E+01,
5.81,6.55E+00,3.66E+01,
5.82,6.76E+00,3.67E+01,
5.83,6.86E+00,3.67E+01,
5.84,6.84E+00,3.68E+01,
5.85,6.71E+00,3.69E+01,
5.86,6.50E+00,3.69E+01,
5.87,6.22E+00,3.70E+01,
5.88,5.92E+00,3.71E+01,
5.89,5.61E+00,3.71E+01,
5.9,5.32E+00,3.72E+01,
5.91,5.07E+00,3.72E+01,
5.92,4.85E+00,3.73E+01,
5.93,4.67E+00,3.73E+01,
5.94,4.52E+00,3.74E+01,
5.95,4.38E+00,3.74E+01,
5.96,4.24E+00,3.74E+01,
5.97,4.09E+00,3.75E+01,
5.98,3.92E+00,3.75E+01,
5.99,3.73E+00,3.76E+01,
6,3.52E+00,3.76E+01,
6.01,3.31E+00,3.76E+01,
6.02,3.10E+00,3.77E+01,
6.03,2.92E+00,3.77E+01,
6.04,2.76E+00,3.77E+01,
6.05,2.65E+00,3.77E+01,
6.06,2.57E+00,3.78E+01,
6.07,2.53E+00,3.78E+01,
6.08,2.53E+00,3.78E+01,
6.09,2.54E+00,3.78E+01,
6.1,2.57E+00,3.79E+01,
6.11,2.60E+00,3.79E+01,
6.12,2.63E+00,3.79E+01,
6.13,2.65E+00,3.80E+01,
6.14,2.67E+00,3.80E+01,
6.15,2.68E+00,3.80E+01,
6.16,2.70E+00,3.80E+01,
6.17,2.72E+00,3.81E+01,
6.18,2.74E+00,3.81E+01,
6.19,2.78E+00,3.81E+01,
6.2,2.82E+00,3.81E+01,
6.21,2.87E+00,3.82E+01,
6.22,2.92E+00,3.82E+01,
6.23,2.97E+00,3.82E+01,
6.24,3.02E+00,3.83E+01,
6.25,3.05E+00,3.83E+01,
6.26,3.09E+00,3.83E+01,
6.27,3.12E+00,3.84E+01,
6.28,3.17E+00,3.84E+01,
6.29,3.23E+00,3.84E+01,
6.3,3.33E+00,3.85E+01,
6.31,3.48E+00,3.85E+01,
6.32,3.67E+00,3.85E+01,
6.33,3.92E+00,3.86E+01,
6.34,4.21E+00,3.86E+01,
6.35,4.53E+00,3.86E+01,
6.36,4.88E+00,3.87E+01,
6.37,5.21E+00,3.87E+01,
6.38,5.52E+00,3.88E+01,
6.39,5.77E+00,3.89E+01,
6.4,5.93E+00,3.89E+01,
6.41,5.99E+00,3.90E+01,
6.42,5.93E+00,3.90E+01,
6.43,5.74E+00,3.91E+01,
6.44,5.44E+00,3.92E+01,
6.45,5.05E+00,3.92E+01,
6.46,4.59E+00,3.92E+01,
6.47,4.09E+00,3.93E+01,
6.48,3.60E+00,3.93E+01,
6.49,3.13E+00,3.94E+01,
6.5,2.72E+00,3.94E+01,
6.51,2.37E+00,3.94E+01,
6.52,2.09E+00,3.94E+01,
6.53,1.87E+00,3.94E+01,
6.54,1.71E+00,3.95E+01,
6.55,1.59E+00,3.95E+01,
6.56,1.51E+00,3.95E+01,
6.57,1.47E+00,3.95E+01,
6.58,1.46E+00,3.95E+01,
6.59,1.49E+00,3.95E+01,
6.6,1.56E+00,3.96E+01,
6.61,1.66E+00,3.96E+01,
6.62,1.82E+00,3.96E+01,
6.63,2.01E+00,3.96E+01,
6.64,2.24E+00,3.96E+01,
6.65,2.49E+00,3.97E+01,
6.66,2.74E+00,3.97E+01,
6.67,2.98E+00,3.97E+01,
6.68,3.17E+00,3.97E+01,
6.69,3.31E+00,3.98E+01,
6.7,3.38E+00,3.98E+01,
6.71,3.39E+00,3.98E+01,
6.72,3.34E+00,3.99E+01,
6.73,3.26E+00,3.99E+01,
6.74,3.16E+00,3.99E+01,
6.75,3.06E+00,4.00E+01,
6.76,2.98E+00,4.00E+01,
6.77,2.95E+00,4.00E+01,
6.78,2.95E+00,4.01E+01,
6.79,3.00E+00,4.01E+01,
6.8,3.08E+00,4.01E+01,
6.81,3.19E+00,4.02E+01,
6.82,3.32E+00,4.02E+01,
6.83,3.45E+00,4.02E+01,
6.84,3.57E+00,4.03E+01,
6.85,3.68E+00,4.03E+01,
6.86,3.76E+00,4.03E+01,
6.87,3.82E+00,4.04E+01,
6.88,3.85E+00,4.04E+01,
6.89,3.86E+00,4.04E+01,
6.9,3.84E+00,4.05E+01,
6.91,3.81E+00,4.05E+01,
6.92,3.76E+00,4.06E+01,
6.93,3.71E+00,4.06E+01,
6.94,3.67E+00,4.06E+01,
6.95,3.64E+00,4.07E+01,
6.96,3.62E+00,4.07E+01,
6.97,3.61E+00,4.07E+01,
6.98,3.62E+00,4.08E+01,
6.99,3.64E+00,4.08E+01,
7,3.67E+00,4.09E+01,
7.01,3.69E+00,4.09E+01,
7.02,3.71E+00,4.09E+01,
7.03,3.73E+00,4.10E+01,
7.04,3.74E+00,4.10E+01,
7.05,3.74E+00,4.10E+01,
7.06,3.73E+00,4.11E+01,
7.07,3.72E+00,4.11E+01,
7.08,3.70E+00,4.12E+01,
7.09,3.69E+00,4.12E+01,
7.1,3.67E+00,4.12E+01,
7.11,3.65E+00,4.13E+01,
7.12,3.62E+00,4.13E+01,
7.13,3.58E+00,4.13E+01,
7.14,3.54E+00,4.14E+01,
7.15,3.48E+00,4.14E+01,
7.16,3.42E+00,4.14E+01,
7.17,3.35E+00,4.15E+01,
7.18,3.28E+00,4.15E+01,
7.19,3.22E+00,4.15E+01,
7.2,3.16E+00,4.16E+01,
7.21,3.12E+00,4.16E+01,
7.22,3.09E+00,4.16E+01,
7.23,3.09E+00,4.17E+01,
7.24,3.09E+00,4.17E+01,
7.25,3.12E+00,4.17E+01,
7.26,3.16E+00,4.18E+01,
7.27,3.21E+00,4.18E+01,
7.28,3.28E+00,4.18E+01,
7.29,3.36E+00,4.19E+01,
7.3,3.45E+00,4.19E+01,
7.31,3.55E+00,4.19E+01,
7.32,3.68E+00,4.20E+01,
7.33,3.81E+00,4.20E+01,
7.34,3.96E+00,4.20E+01,
7.35,4.13E+00,4.21E+01,
7.36,4.31E+00,4.21E+01,
7.37,4.50E+00,4.22E+01,
7.38,4.69E+00,4.22E+01,
7.39,4.89E+00,4.23E+01,
7.4,5.07E+00,4.23E+01,
7.41,5.24E+00,4.24E+01,
7.42,5.37E+00,4.24E+01,
7.43,5.47E+00,4.25E+01,
7.44,5.50E+00,4.25E+01,
7.45,5.48E+00,4.26E+01,
7.46,5.40E+00,4.26E+01,
7.47,5.26E+00,4.27E+01,
7.48,5.08E+00,4.27E+01,
7.49,4.87E+00,4.28E+01,
7.5,4.65E+00,4.28E+01,
7.51,4.44E+00,4.29E+01,
7.52,4.25E+00,4.29E+01,
7.53,4.10E+00,4.30E+01,
7.54,4.00E+00,4.30E+01,
7.55,3.95E+00,4.30E+01,
7.56,3.95E+00,4.31E+01,
7.57,3.99E+00,4.31E+01,
7.58,4.07E+00,4.32E+01,
7.59,4.18E+00,4.32E+01,
7.6,4.33E+00,4.33E+01,
7.61,4.51E+00,4.33E+01,
7.62,4.72E+00,4.33E+01,
7.63,4.96E+00,4.34E+01,
7.64,5.23E+00,4.34E+01,
7.65,5.54E+00,4.35E+01,
7.66,5.88E+00,4.36E+01,
7.67,6.23E+00,4.36E+01,
7.68,6.59E+00,4.37E+01,
7.69,6.95E+00,4.38E+01,
7.7,7.28E+00,4.38E+01,
7.71,7.58E+00,4.39E+01,
7.72,7.83E+00,4.40E+01,
7.73,8.03E+00,4.41E+01,
7.74,8.17E+00,4.41E+01,
7.75,8.24E+00,4.42E+01,
7.76,8.25E+00,4.43E+01,
7.77,8.19E+00,4.44E+01,
7.78,8.08E+00,4.45E+01,
7.79,7.92E+00,4.46E+01,
7.8,7.73E+00,4.46E+01,
7.81,7.51E+00,4.47E+01,
7.82,7.29E+00,4.48E+01,
7.83,7.07E+00,4.48E+01,
7.84,6.85E+00,4.49E+01,
7.85,6.64E+00,4.50E+01,
7.86,6.44E+00,4.50E+01,
7.87,6.23E+00,4.51E+01,
7.88,6.01E+00,4.52E+01,
7.89,5.78E+00,4.52E+01,
7.9,5.52E+00,4.53E+01,
7.91,5.25E+00,4.53E+01,
7.92,4.97E+00,4.54E+01,
7.93,4.69E+00,4.54E+01,
7.94,4.43E+00,4.55E+01,
7.95,4.20E+00,4.55E+01,
7.96,4.02E+00,4.56E+01,
7.97,3.88E+00,4.56E+01,
7.98,3.79E+00,4.56E+01,
7.99,3.78E+00,4.57E+01,
8,3.82E+00,4.57E+01,
8.01,3.94E+00,4.58E+01,
8.02,4.13E+00,4.58E+01,
8.03,4.38E+00,4.58E+01,
8.04,4.69E+00,4.59E+01,
8.05,5.05E+00,4.59E+01,
8.06,5.44E+00,4.60E+01,
8.07,5.83E+00,4.60E+01,
8.08,6.20E+00,4.61E+01,
8.09,6.52E+00,4.62E+01,
8.1,6.77E+00,4.62E+01,
8.11,6.92E+00,4.63E+01,
8.12,6.97E+00,4.64E+01,
8.13,6.91E+00,4.64E+01,
8.14,6.77E+00,4.65E+01,
8.15,6.55E+00,4.66E+01,
8.16,6.28E+00,4.66E+01,
8.17,5.98E+00,4.67E+01,
8.18,5.68E+00,4.68E+01,
8.19,5.39E+00,4.68E+01,
8.2,5.13E+00,4.69E+01,
8.21,4.90E+00,4.69E+01,
8.22,4.70E+00,4.70E+01,
8.23,4.53E+00,4.70E+01,
8.24,4.39E+00,4.71E+01,
8.25,4.26E+00,4.71E+01,
8.26,4.16E+00,4.71E+01,
8.27,4.06E+00,4.72E+01,
8.28,3.96E+00,4.72E+01,
8.29,3.87E+00,4.73E+01,
8.3,3.78E+00,4.73E+01,
8.31,3.69E+00,4.73E+01,
8.32,3.60E+00,4.74E+01,
8.33,3.50E+00,4.74E+01,
8.34,3.40E+00,4.74E+01,
8.35,3.30E+00,4.75E+01,
8.36,3.21E+00,4.75E+01,
8.37,3.13E+00,4.75E+01,
8.38,3.06E+00,4.76E+01,
8.39,3.00E+00,4.76E+01,
8.4,2.97E+00,4.76E+01,
8.41,2.95E+00,4.77E+01,
8.42,2.96E+00,4.77E+01,
8.43,2.99E+00,4.77E+01,
8.44,3.05E+00,4.77E+01,
8.45,3.14E+00,4.78E+01,
8.46,3.25E+00,4.78E+01,
8.47,3.37E+00,4.78E+01,
8.48,3.51E+00,4.79E+01,
8.49,3.64E+00,4.79E+01,
8.5,3.76E+00,4.79E+01,
8.51,3.84E+00,4.80E+01,
8.52,3.88E+00,4.80E+01,
8.53,3.87E+00,4.81E+01,
8.54,3.81E+00,4.81E+01,
8.55,3.70E+00,4.81E+01,
8.56,3.55E+00,4.82E+01,
8.57,3.39E+00,4.82E+01,
8.58,3.21E+00,4.82E+01,
8.59,3.04E+00,4.83E+01,
8.6,2.88E+00,4.83E+01,
8.61,2.75E+00,4.83E+01,
8.62,2.65E+00,4.84E+01,
8.63,2.59E+00,4.84E+01,
8.64,2.57E+00,4.84E+01,
8.65,2.60E+00,4.84E+01,
8.66,2.68E+00,4.85E+01,
8.67,2.84E+00,4.85E+01,
8.68,3.08E+00,4.85E+01,
8.69,3.41E+00,4.86E+01,
8.7,3.85E+00,4.86E+01,
8.71,4.40E+00,4.86E+01,
8.72,5.03E+00,4.87E+01,
8.73,5.72E+00,4.87E+01,
8.74,6.42E+00,4.88E+01,
8.75,7.08E+00,4.89E+01,
8.76,7.64E+00,4.90E+01,
8.77,8.04E+00,4.90E+01,
8.78,8.24E+00,4.91E+01,
8.79,8.25E+00,4.92E+01,
8.8,8.06E+00,4.93E+01,
8.81,7.70E+00,4.94E+01,
8.82,7.23E+00,4.94E+01,
8.83,6.70E+00,4.95E+01,
8.84,6.14E+00,4.96E+01,
8.85,5.61E+00,4.96E+01,
8.86,5.11E+00,4.97E+01,
8.87,4.68E+00,4.97E+01,
8.88,4.30E+00,4.98E+01,
8.89,3.97E+00,4.98E+01,
8.9,3.67E+00,4.98E+01,
8.91,3.41E+00,4.99E+01,
8.92,3.17E+00,4.99E+01,
8.93,2.95E+00,4.99E+01,
8.94,2.74E+00,5.00E+01,
8.95,2.55E+00,5.00E+01,
8.96,2.37E+00,5.00E+01,
8.97,2.23E+00,5.00E+01,
8.98,2.10E+00,5.00E+01,
8.99,2.01E+00,5.01E+01,
9,1.95E+00,5.01E+01,
9.01,1.92E+00,5.01E+01,
9.02,1.92E+00,5.01E+01,
9.03,1.96E+00,5.01E+01,
9.04,2.03E+00,5.02E+01,
9.05,2.12E+00,5.02E+01,
9.06,2.24E+00,5.02E+01,
9.07,2.36E+00,5.02E+01,
9.08,2.48E+00,5.03E+01,
9.09,2.60E+00,5.03E+01,
9.1,2.70E+00,5.03E+01,
9.11,2.79E+00,5.03E+01,
9.12,2.84E+00,5.04E+01,
9.13,2.87E+00,5.04E+01,
9.14,2.88E+00,5.04E+01,
9.15,2.87E+00,5.04E+01,
9.16,2.85E+00,5.05E+01,
9.17,2.82E+00,5.05E+01,
9.18,2.80E+00,5.05E+01,
9.19,2.80E+00,5.06E+01,
9.2,2.81E+00,5.06E+01,
9.21,2.85E+00,5.06E+01,
9.22,2.91E+00,5.06E+01,
9.23,2.99E+00,5.07E+01,
9.24,3.09E+00,5.07E+01,
9.25,3.21E+00,5.07E+01,
9.26,3.32E+00,5.08E+01,
9.27,3.43E+00,5.08E+01,
9.28,3.53E+00,5.08E+01,
9.29,3.60E+00,5.09E+01,
9.3,3.66E+00,5.09E+01,
9.31,3.69E+00,5.10E+01,
9.32,3.70E+00,5.10E+01,
9.33,3.71E+00,5.10E+01,
9.34,3.71E+00,5.11E+01,
9.35,3.71E+00,5.11E+01,
9.36,3.72E+00,5.11E+01,
9.37,3.74E+00,5.12E+01,
9.38,3.76E+00,5.12E+01,
9.39,3.79E+00,5.13E+01,
9.4,3.81E+00,5.13E+01,
9.41,3.82E+00,5.13E+01,
9.42,3.82E+00,5.14E+01,
9.43,3.80E+00,5.14E+01,
9.44,3.78E+00,5.14E+01,
9.45,3.74E+00,5.15E+01,
9.46,3.71E+00,5.15E+01,
9.47,3.69E+00,5.16E+01,
9.48,3.67E+00,5.16E+01,
9.49,3.67E+00,5.16E+01,
9.5,3.68E+00,5.17E+01,
9.51,3.71E+00,5.17E+01,
9.52,3.76E+00,5.17E+01,
9.53,3.82E+00,5.18E+01,
9.54,3.88E+00,5.18E+01,
9.55,3.95E+00,5.19E+01,
9.56,4.02E+00,5.19E+01,
9.57,4.09E+00,5.19E+01,
9.58,4.14E+00,5.20E+01,
9.59,4.17E+00,5.20E+01,
9.6,4.18E+00,5.21E+01,
9.61,4.16E+00,5.21E+01,
9.62,4.13E+00,5.21E+01,
9.63,4.08E+00,5.22E+01,
9.64,4.02E+00,5.22E+01,
9.65,3.97E+00,5.23E+01,
9.66,3.94E+00,5.23E+01,
9.67,3.94E+00,5.23E+01,
9.68,3.98E+00,5.24E+01,
9.69,4.05E+00,5.24E+01,
9.7,4.16E+00,5.25E+01,
9.71,4.28E+00,5.25E+01,
9.72,4.41E+00,5.26E+01,
9.73,4.52E+00,5.26E+01,
9.74,4.58E+00,5.26E+01,
9.75,4.59E+00,5.27E+01,
9.76,4.52E+00,5.27E+01,
9.77,4.38E+00,5.28E+01,
9.78,4.17E+00,5.28E+01,
9.79,3.89E+00,5.29E+01,
9.8,3.59E+00,5.29E+01,
9.81,3.28E+00,5.29E+01,
9.82,3.00E+00,5.30E+01,
9.83,2.76E+00,5.30E+01,
9.84,2.59E+00,5.30E+01,
9.85,2.48E+00,5.30E+01,
9.86,2.43E+00,5.31E+01,
9.87,2.43E+00,5.31E+01,
9.88,2.46E+00,5.31E+01,
9.89,2.51E+00,5.31E+01,
9.9,2.56E+00,5.32E+01,
9.91,2.59E+00,5.32E+01,
9.92,2.62E+00,5.32E+01,
9.93,2.62E+00,5.32E+01,
9.94,2.61E+00,5.33E+01,
9.95,2.59E+00,5.33E+01,
9.96,2.58E+00,5.33E+01,
9.97,2.59E+00,5.33E+01,
9.98,2.61E+00,5.34E+01,
9.99,2.67E+00,5.34E+01,
10,2.77E+00,5.34E+01,
